YEAR;MO;DY;HR;T2M;WS10M;WD10M;WS50M
2019;1;23;13;1,05;2,31;186,81;3,65
2019;1;23;14;1,03;2,08;183,23;3,66
2019;1;23;15;0,76;1,75;179,23;3,43
2019;1;23;16;0;1,61;167,65;2,79
2019;1;23;17;-0,41;1,44;150,79;2,34
2019;1;23;18;-0,66;1,33;124,72;2,09
2019;1;23;19;-0,99;1,58;101,09;2,24
2019;1;23;20;-1,7;1,68;85,19;2,48
2019;1;23;21;-2,67;1,98;68,99;2,86
2019;1;23;22;-3,21;2,21;53,5;3,26
2019;1;23;23;-3,81;2,36;39,76;3,69
2019;1;24;0;-4,17;2,52;33,49;4,06
2019;1;24;1;-4,38;2,6;36,32;4,61
2019;1;24;2;-4,31;2,85;38,32;4,92
2019;1;24;3;-4,44;3,06;37,1;5,09
2019;1;24;4;-4,84;3,04;35,16;4,9
2019;1;24;5;-5,33;3,07;37,04;4,89
2019;1;24;6;-5,81;3,21;40,86;5,02
2019;1;24;7;-6,01;3,41;43,05;5,05
2019;1;24;8;-4,85;3,86;42,87;5,02
2019;1;24;9;-3,4;4,95;45,64;5,76
2019;1;24;10;-2,3;5,03;47,27;5,79
2019;1;24;11;-1,58;4,61;46,58;5,33
2019;1;24;12;-1,23;4,14;45,61;4,83
2019;1;24;13;-1,21;3,93;43,47;4,61
2019;1;24;14;-1,54;3,98;40,63;4,66
2019;1;24;15;-2,56;3,64;37,24;4,64
2019;1;24;16;-4,7;3,11;38,37;5,07
2019;1;24;17;-6,22;3,73;41,26;5,92
2019;1;24;18;-6,87;4,33;41,63;6,33
2019;1;24;19;-7,38;4,71;40,43;6,58
2019;1;24;20;-7,72;5,12;39,98;6,88
2019;1;24;21;-7,89;5,65;39,72;7,23
2019;1;24;22;-7,95;6,01;38,61;7,56
2019;1;24;23;-7,83;6,32;38,17;7,86
2019;1;25;0;-7,63;6,69;37,79;8,24
2019;1;25;1;-7,41;7,21;36,63;8,73
2019;1;25;2;-7,13;7,57;36,53;9,03
2019;1;25;3;-6,86;7,8;36,89;9,12
2019;1;25;4;-6,66;8,05;34,8;9,17
2019;1;25;5;-6,66;8,15;35,72;9,22
2019;1;25;6;-6,85;8,25;38;9,36
2019;1;25;7;-6,9;8,04;36,15;9,08
2019;1;25;8;-6,68;8,62;34,4;9,77
2019;1;25;9;-6,17;8,77;34,74;9,93
2019;1;25;10;-5,77;8,67;34,39;9,91
2019;1;25;11;-5,63;8,93;34,37;10,38
2019;1;25;12;-5,72;8,88;32,68;10,39
2019;1;25;13;-6,07;8,67;31,63;10,22
2019;1;25;14;-6,56;8,61;30,73;10,21
2019;1;25;15;-7,21;8,6;30,34;10,21
2019;1;25;16;-7,93;9,1;30,7;10,85
2019;1;25;17;-8,59;9,25;31,4;11,19
2019;1;25;18;-8,67;9,34;31,67;11,28
2019;1;25;19;-8,47;9,61;31,97;11,61
2019;1;25;20;-8,3;9,63;32,71;11,71
2019;1;25;21;-8,32;9,54;32,79;11,64
2019;1;25;22;-8,36;9,52;31,79;11,61
2019;1;25;23;-8,35;9,55;30,11;11,6
2019;1;26;0;-8,42;9,55;28,33;11,55
2019;1;26;1;-8,56;9,58;26,86;11,55
2019;1;26;2;-8,76;9,62;25,9;11,57
2019;1;26;3;-8,98;9,62;25,44;11,52
2019;1;26;4;-9,28;9,51;26,44;11,46
2019;1;26;5;-9,59;9,42;28,22;11,36
2019;1;26;6;-9,77;9,21;29,91;11,12
2019;1;26;7;-9,7;9,09;30,86;10,86
2019;1;26;8;-9,18;8,98;31,88;10,47
2019;1;26;9;-8,42;8,77;33,48;10,09
2019;1;26;10;-7,59;8,43;34,62;9,63
2019;1;26;11;-7,04;7,83;35,01;8,88
2019;1;26;12;-6,52;7,2;36,57;8,17
2019;1;26;13;-5,65;6,6;38,13;7,47
2019;1;26;14;-4,96;6,16;36,13;7,05
2019;1;26;15;-5,17;4,93;35,65;5,82
2019;1;26;16;-6,49;3,58;36,47;5,28
2019;1;26;17;-7,77;3,34;37,78;5,28
2019;1;26;18;-8,7;3,43;38,25;5,34
2019;1;26;19;-9,7;3,58;38,62;5,34
2019;1;26;20;-9,93;3,58;38,8;5,24
2019;1;26;21;-9,26;3,38;40,4;5,08
2019;1;26;22;-8,57;3,1;37,74;4,87
2019;1;26;23;-8,28;3,03;34,39;4,75
2019;1;27;0;-8,02;3,03;32,66;4,6
2019;1;27;1;-7,55;2,87;32,57;4,24
2019;1;27;2;-6,93;2,65;34,44;3,81
2019;1;27;3;-6,28;2,41;38,54;3,37
2019;1;27;4;-5,95;2,25;48,38;3,14
2019;1;27;5;-5,83;2,18;64,08;3,07
2019;1;27;6;-6,03;2,15;83,31;3,02
2019;1;27;7;-5,92;2,09;104,3;2,95
2019;1;27;8;-3,35;1,74;124,19;2,81
2019;1;27;9;-0,39;2,03;150,28;2,55
2019;1;27;10;1,04;2,52;176,09;3,06
2019;1;27;11;1,75;3,19;194,04;4,16
2019;1;27;12;2,01;3,4;199,43;4,58
2019;1;27;13;2,07;3,46;200,19;4,76
2019;1;27;14;1,89;3,24;199,44;4,67
2019;1;27;15;1,12;2,76;197,15;4,51
2019;1;27;16;-0,07;3,11;188,37;4,78
2019;1;27;17;-0,69;3,3;180,68;5,15
2019;1;27;18;-1,33;3,25;176,69;5,42
2019;1;27;19;-2,07;3,26;177,53;5,56
2019;1;27;20;-2,06;3,34;178,39;5,78
2019;1;27;21;-1,17;3,99;177,87;6,55
2019;1;27;22;-0,29;4,39;180,1;6,7
2019;1;27;23;0,55;4,86;184,7;7,44
2019;1;28;0;1,11;5,22;187,57;7,91
2019;1;28;1;1,33;5,5;189,41;8,41
2019;1;28;2;1,4;5,83;190,81;9,09
2019;1;28;3;1,39;6,26;190,86;9,63
2019;1;28;4;1,26;6,19;187,32;9,66
2019;1;28;5;1,29;6,06;181,25;9,21
2019;1;28;6;1,54;6,45;177,29;9,42
2019;1;28;7;1,76;6,7;175,52;9,73
2019;1;28;8;2,07;6,77;173,84;9,95
2019;1;28;9;2,48;7,15;173,85;10,6
2019;1;28;10;2,87;7,43;177,89;10,81
2019;1;28;11;2,87;7;185,96;9,88
2019;1;28;12;2,67;5,44;197,39;7,66
2019;1;28;13;2,22;3,53;211,79;6,1
2019;1;28;14;2,04;2,54;217,01;5,02
2019;1;28;15;1,9;2,48;208,83;5,04
2019;1;28;16;1,52;2,74;203,13;5,79
2019;1;28;17;1,4;3,15;202,49;6,41
2019;1;28;18;1,05;3,17;200,62;6,21
2019;1;28;19;0,79;2,89;198,63;5,69
2019;1;28;20;0,57;2,64;198,65;5,05
2019;1;28;21;0,38;2,43;199,95;4,77
2019;1;28;22;0,36;2,24;196,79;4,53
2019;1;28;23;0,31;2,32;193,43;4,56
2019;1;29;0;0,14;2,28;189,66;4,4
2019;1;29;1;-0,06;2,3;186,45;4,37
2019;1;29;2;-0,54;2,32;181,93;4,17
2019;1;29;3;-1,03;2,37;178,68;4,06
2019;1;29;4;-1,11;2,34;178,47;3,81
2019;1;29;5;-1,09;2,21;179,6;3,59
2019;1;29;6;-0,99;2,07;181,08;3,27
2019;1;29;7;-0,36;1,78;181,76;2,89
2019;1;29;8;0,81;1,32;180,34;2,42
2019;1;29;9;1,69;1,16;169,52;1,75
2019;1;29;10;2,15;1,18;171,6;1,73
2019;1;29;11;2,49;1,09;182,05;1,52
2019;1;29;12;2,55;0,65;173,05;0,95
2019;1;29;13;2,4;0,38;77,09;0,5
2019;1;29;14;2,11;0,95;47,66;1,34
2019;1;29;15;1,37;1,48;48,84;2,18
2019;1;29;16;-0,15;1,91;50,46;2,83
2019;1;29;17;-1,24;2,2;50,77;3,26
2019;1;29;18;-1,84;2,36;54,31;3,5
2019;1;29;19;-2,33;2,39;58,23;3,56
2019;1;29;20;-2,77;2,21;62,17;3,52
2019;1;29;21;-3,06;2,18;65,18;3,47
2019;1;29;22;-3,27;2,12;69,69;3,33
2019;1;29;23;-3,54;2,01;71,85;3,12
2019;1;30;0;-3,79;1,91;76,25;2,97
2019;1;30;1;-3,96;1,84;82,18;2,87
2019;1;30;2;-4,17;1,82;83,36;2,88
2019;1;30;3;-4,32;1,81;84,29;2,83
2019;1;30;4;-4,39;1,78;82,94;2,72
2019;1;30;5;-4,41;1,7;82,35;2,51
2019;1;30;6;-4,43;1,61;82,74;2,36
2019;1;30;7;-3,8;1,51;87,63;2,27
2019;1;30;8;-1,79;1,61;87,22;1,84
2019;1;30;9;0,28;1,08;96,25;1,06
2019;1;30;10;2,61;1,28;202,97;1,85
2019;1;30;11;3,17;2,27;215,33;2,99
2019;1;30;12;3,08;2,71;217,27;3,56
2019;1;30;13;2,79;2,91;218,01;3,91
2019;1;30;14;2,31;2,73;216,28;3,77
2019;1;30;15;1,29;1,76;212,14;3,14
2019;1;30;16;-0,55;1,7;201,85;2,79
2019;1;30;17;-1,24;1,82;189,87;2,59
2019;1;30;18;-1,68;1,81;176,28;2,67
2019;1;30;19;-1,86;1,78;166,27;2,75
2019;1;30;20;-1,67;1,67;159,44;2,92
2019;1;30;21;-1,56;1,58;156,47;2,85
2019;1;30;22;-1,63;1,55;155,25;2,7
2019;1;30;23;-1,81;1,53;152,65;2,58
2019;1;31;0;-1,85;1,52;142,31;2,63
2019;1;31;1;-1,87;1,66;131,57;2,9
2019;1;31;2;-2,02;1,73;125,63;3,04
2019;1;31;3;-2,07;1,7;127,92;3
2019;1;31;4;-1,99;1,64;135,39;2,9
2019;1;31;5;-1,95;1,67;146,61;2,91
2019;1;31;6;-2,03;1,72;155,53;2,88
2019;1;31;7;-1,65;1,55;160,93;2,62
2019;1;31;8;-0,11;1,76;171,04;2,45
2019;1;31;9;1,35;2,49;192,68;3,3
2019;1;31;10;2,01;3,21;202,32;4,23
2019;1;31;11;2,22;3,76;209,07;5,01
2019;1;31;12;2,21;4,18;215,71;5,55
2019;1;31;13;1,94;4,41;221,34;5,81
2019;1;31;14;1,55;3,96;224,44;5,12
2019;1;31;15;0,83;3,04;223,75;4,38
2019;1;31;16;-0,35;2,94;221,99;4,88
2019;1;31;17;-0,56;3,22;226,67;5,08
2019;1;31;18;-0,45;3,12;227,03;4,76
2019;1;31;19;-0,65;2,89;226,64;4,5
2019;1;31;20;-1,17;2,32;217,87;3,88
2019;1;31;21;-1,56;2,1;200,06;3,57
2019;1;31;22;-1,88;2,16;185,4;3,56
2019;1;31;23;-2,32;2,15;173,11;3,53
2019;2;1;0;-2,8;2,25;164,71;3,72
2019;2;1;1;-2,22;2,91;168,39;4,85
2019;2;1;2;-1,45;3,42;171,05;5,6
2019;2;1;3;-0,71;3,96;172,97;6,28
2019;2;1;4;-0,34;3,52;173,24;5,9
2019;2;1;5;0,37;3,77;174,41;6,09
2019;2;1;6;1,12;4,11;175,86;6,4
2019;2;1;7;1,58;4,18;176,25;6,43
2019;2;1;8;2,06;4,3;177,5;6,46
2019;2;1;9;2,55;4,83;179,63;7,17
2019;2;1;10;3,03;5,32;180;7,61
2019;2;1;11;3,33;5,44;178,6;7,8
2019;2;1;12;3,55;5,71;177,88;8,47
2019;2;1;13;3,72;6,06;179,26;9,11
2019;2;1;14;3,8;6,16;180,22;9,25
2019;2;1;15;3,77;6,22;181,15;9,44
2019;2;1;16;3,97;6,49;184,56;9,84
2019;2;1;17;4,32;6,81;186,79;10,19
2019;2;1;18;4,6;6,97;187,53;10,38
2019;2;1;19;4,83;7,1;187,97;10,55
2019;2;1;20;5;7,11;187,01;10,54
2019;2;1;21;5,1;7,23;184,71;10,64
2019;2;1;22;5,25;7,62;181,06;10,97
2019;2;1;23;5,33;8,23;179,24;11,63
2019;2;2;0;5,36;8,84;179,49;12,26
2019;2;2;1;5,46;9,39;180,38;12,86
2019;2;2;2;5,62;9,91;181,63;13,41
2019;2;2;3;5,74;10,12;183,01;13,6
2019;2;2;4;5,8;10,2;184,96;13,59
2019;2;2;5;5,89;10;185,74;13,35
2019;2;2;6;6,01;9,82;185,66;13,12
2019;2;2;7;6,12;9,79;186,37;13,02
2019;2;2;8;6,26;9,7;186,43;12,74
2019;2;2;9;6,3;9,71;186;12,68
2019;2;2;10;6,46;9,69;186,06;12,53
2019;2;2;11;6,78;9,49;185,01;12,3
2019;2;2;12;7,01;9,3;182,36;11,99
2019;2;2;13;7,25;9,31;178,41;12,04
2019;2;2;14;7,21;9,24;176,99;12,06
2019;2;2;15;6,87;9,07;177,43;12,19
2019;2;2;16;6,4;8,78;178,42;11,94
2019;2;2;17;6,13;8,47;177,62;11,54
2019;2;2;18;5,94;7,75;175,9;10,65
2019;2;2;19;5,74;7,31;172,32;10,43
2019;2;2;20;5,43;7,18;168,96;10,63
2019;2;2;21;5,13;7,07;167,42;10,9
2019;2;2;22;5,11;7,08;167,77;11,23
2019;2;2;23;5,33;7,26;171,27;11,65
2019;2;3;0;5,63;7,92;172,86;12,34
2019;2;3;1;5,97;8,86;172,2;13,13
2019;2;3;2;6,37;9,48;169,94;13,45
2019;2;3;3;6,69;9,69;167,99;13,31
2019;2;3;4;6,96;9,4;167,42;12,81
2019;2;3;5;7,1;8,99;167,24;12,26
2019;2;3;6;7,12;8,25;169,08;11,37
2019;2;3;7;7,11;6,83;173,43;9,75
2019;2;3;8;7,22;5,56;179,68;8,14
2019;2;3;9;7,34;4,87;187,19;6,81
2019;2;3;10;7,46;4,47;198,97;5,94
2019;2;3;11;7,15;4,29;216,41;5,51
2019;2;3;12;6,76;3,74;226,19;5,04
2019;2;3;13;6,84;3,45;227,2;4,57
2019;2;3;14;6,76;2,96;222,32;4,21
2019;2;3;15;6,1;2,49;213,99;4,57
2019;2;3;16;4,3;2,54;205,86;4,88
2019;2;3;17;2,05;2,48;195,75;4,25
2019;2;3;18;1,33;2,16;179,59;3,28
2019;2;3;19;1,08;2,09;162,79;2,88
2019;2;3;20;0,9;1,9;143,89;2,64
2019;2;3;21;0,73;1,73;129,87;2,63
2019;2;3;22;1,01;1,55;115,92;2,57
2019;2;3;23;0,78;1,55;99,84;2,57
2019;2;4;0;0,37;1,73;81,94;2,81
2019;2;4;1;0,01;2,1;65,82;3,38
2019;2;4;2;0,21;2,65;55,8;3,84
2019;2;4;3;0,35;3,02;47,73;4,26
2019;2;4;4;0,45;3,22;40,27;4,58
2019;2;4;5;0,44;3,45;34,48;5,08
2019;2;4;6;0,46;4,01;35,39;6,11
2019;2;4;7;0,25;5,56;38,32;7,42
2019;2;4;8;-0,18;6,51;39,69;7,99
2019;2;4;9;0,05;7,18;42,22;8,5
2019;2;4;10;0,56;8,13;45,43;9,59
2019;2;4;11;0,58;8,33;48,23;9,75
2019;2;4;12;0,34;7,78;48,95;9,06
2019;2;4;13;0,22;7,47;48,01;8,65
2019;2;4;14;0,02;7,39;48,3;8,58
2019;2;4;15;-0,54;7,14;48,73;8,42
2019;2;4;16;-1,03;7,08;48,76;8,41
2019;2;4;17;-1,37;6,98;48,17;8,17
2019;2;4;18;-1,57;7,07;47,46;8,23
2019;2;4;19;-1,72;7,23;47,45;8,37
2019;2;4;20;-1,84;7,28;47,22;8,4
2019;2;4;21;-1,89;7,25;46,7;8,36
2019;2;4;22;-1,88;7,02;46,58;8,2
2019;2;4;23;-1,74;6,88;46,33;8,08
2019;2;5;0;-1,59;6,84;46,99;8,06
2019;2;5;1;-1,49;6,67;47,94;7,91
2019;2;5;2;-1,36;6,42;49,35;7,67
2019;2;5;3;-1,17;6,15;51,4;7,43
2019;2;5;4;-1,15;5,77;52,65;7,03
2019;2;5;5;-1,25;5,37;52,86;6,76
2019;2;5;6;-1,38;5,12;53,18;6,71
2019;2;5;7;-0,9;5,28;52,45;6,57
2019;2;5;8;0,51;5,65;52,7;6,43
2019;2;5;9;2,17;5,61;55,27;6,28
2019;2;5;10;3,47;5,36;57,26;6,06
2019;2;5;11;4,17;5,1;57,58;5,8
2019;2;5;12;4,33;5;56,29;5,73
2019;2;5;13;3,9;5,11;54,08;5,95
2019;2;5;14;3,14;5,34;53,26;6,35
2019;2;5;15;2,11;5,26;51,51;6,47
2019;2;5;16;0,78;4,71;48,09;6,56
2019;2;5;17;-0,13;5,1;47,24;7,22
2019;2;5;18;-0,77;5,45;45,52;7,39
2019;2;5;19;-1,37;5,77;44,01;7,57
2019;2;5;20;-1,82;6,22;43,37;7,94
2019;2;5;21;-2,11;6,69;42,97;8,36
2019;2;5;22;-2,21;7,15;42,88;8,81
2019;2;5;23;-2,2;7,59;44,17;9,3
2019;2;6;0;-2,11;7,93;44,88;9,69
2019;2;6;1;-1,88;8,35;44,43;10,28
2019;2;6;2;-1,64;8,53;42,88;10,47
2019;2;6;3;-1,44;8,73;42,28;10,7
2019;2;6;4;-1,36;8,89;41,76;10,84
2019;2;6;5;-1,4;8,94;40,22;10,84
2019;2;6;6;-1,5;8,89;39,33;10,76
2019;2;6;7;-1,26;9,16;38,87;10,95
2019;2;6;8;-0,39;9,61;38,57;11,24
2019;2;6;9;0,67;10,08;40,25;11,81
2019;2;6;10;1,48;10,3;40,42;12,08
2019;2;6;11;1,98;10;40,37;11,66
2019;2;6;12;2,3;9,63;41,15;11,3
2019;2;6;13;2,48;9,23;41,46;10,9
2019;2;6;14;2,11;8,76;40,37;10,4
2019;2;6;15;1,04;8,03;38,36;9,67
2019;2;6;16;-0,51;7,45;37,59;9,26
2019;2;6;17;-1,74;7,29;38,38;9
2019;2;6;18;-2,39;7,48;40,04;9,1
2019;2;6;19;-2,7;7,54;41,52;9,1
2019;2;6;20;-2,76;7,45;42,66;8,97
2019;2;6;21;-2,72;7,3;43,79;8,82
2019;2;6;22;-2,61;7,04;45,09;8,57
2019;2;6;23;-2,52;6,63;46,24;8,13
2019;2;7;0;-2,58;6,07;46,62;7,53
2019;2;7;1;-2,61;5,57;48,01;7,01
2019;2;7;2;-2,64;5,03;49,85;6,57
2019;2;7;3;-2,78;4,41;50,82;6,07
2019;2;7;4;-2,97;3,75;51,43;5,68
2019;2;7;5;-3,17;3,24;54,43;5,33
2019;2;7;6;-3,37;2,91;57,93;4,98
2019;2;7;7;-2,04;3,12;61,89;4,66
2019;2;7;8;0,21;3,64;65,69;4,05
2019;2;7;9;2,53;3,29;71,31;3,65
2019;2;7;10;4,32;2,58;78,11;2,9
2019;2;7;11;5,64;1,73;94,4;2
2019;2;7;12;6,37;1,21;110,77;1,47
2019;2;7;13;6,56;0,97;126,13;1,22
2019;2;7;14;6,24;0,83;144,21;1,07
2019;2;7;15;5,05;0,57;163,3;0,87
2019;2;7;16;3,07;0,58;153,78;0,78
2019;2;7;17;2,16;0,77;152,13;0,99
2019;2;7;18;1,65;1,02;158,52;1,33
2019;2;7;19;1,21;1,22;169,27;1,59
2019;2;7;20;0,92;1,27;178,23;1,66
2019;2;7;21;0,74;1,2;180,37;1,58
2019;2;7;22;0,42;1,04;179,14;1,38
2019;2;7;23;0,22;0,87;173,83;1,15
2019;2;8;0;0,04;0,71;163,97;0,92
2019;2;8;1;-0,13;0,57;151,33;0,74
2019;2;8;2;-0,25;0,47;129,56;0,64
2019;2;8;3;-0,26;0,48;103,13;0,68
2019;2;8;4;-0,38;0,56;85,17;0,82
2019;2;8;5;-0,71;0,72;71,57;1,05
2019;2;8;6;-1,2;0,93;59,78;1,32
2019;2;8;7;-1,05;1,09;49,09;1,69
2019;2;8;8;0,48;1,79;45,35;2
2019;2;8;9;2,54;2,18;42,67;2,46
2019;2;8;10;4,06;2,37;38,72;2,7
2019;2;8;11;4,96;2,45;36,83;2,8
2019;2;8;12;5,34;2,6;37,8;2,99
2019;2;8;13;5,26;2,75;40,97;3,16
2019;2;8;14;4,65;2,72;43,6;3,28
2019;2;8;15;3,16;2,09;42,11;3,09
2019;2;8;16;0,03;2,09;38,79;3,39
2019;2;8;17;-1,44;2,31;41,3;3,75
2019;2;8;18;-1,81;2,39;44,73;3,8
2019;2;8;19;-2,17;2,49;48,95;3,74
2019;2;8;20;-2,48;2,47;59,87;3,83
2019;2;8;21;-2,66;2,35;70,78;3,58
2019;2;8;22;-2,75;2,02;76,56;2,99
2019;2;8;23;-2,79;1,72;83,2;2,59
2019;2;9;0;-2,8;1,53;94,11;2,27
2019;2;9;1;-2,94;1,21;105,29;1,77
2019;2;9;2;-3,08;1;121,58;1,42
2019;2;9;3;-3,23;1,01;142,86;1,4
2019;2;9;4;-3,34;1,2;152,94;1,66
2019;2;9;5;-3,49;1,3;159,61;1,79
2019;2;9;6;-3,6;1,37;164,05;1,89
2019;2;9;7;-2,37;1,22;164,36;1,9
2019;2;9;8;0,71;1,47;165,52;1,68
2019;2;9;9;2,83;1,71;204,81;2
2019;2;9;10;4,5;2,44;229,42;2,79
2019;2;9;11;5,48;2,95;241,4;3,35
2019;2;9;12;5,79;3,1;249;3,52
2019;2;9;13;5,79;2,87;252,26;3,29
2019;2;9;14;5,4;2,49;250,03;2,92
2019;2;9;15;4,05;1,68;243,55;2,7
2019;2;9;16;1,11;1,89;239,08;2,65
2019;2;9;17;0,01;1,86;242,47;2,51
2019;2;9;18;-0,19;1,56;239,58;2,12
2019;2;9;19;-0,23;1,25;225,76;1,71
2019;2;9;20;-0,45;0,94;206,57;1,29
2019;2;9;21;-0,88;0,95;177,16;1,3
2019;2;9;22;-1,1;0,98;167,07;1,35
2019;2;9;23;-1,38;1,11;162,33;1,54
2019;2;10;0;-1,49;1,24;163,86;1,73
2019;2;10;1;-1,54;1,25;170,3;1,74
2019;2;10;2;-1,7;1,34;175,32;1,86
2019;2;10;3;-1,85;1,49;177;2,11
2019;2;10;4;-1,94;1,45;179,38;2,04
2019;2;10;5;-2,13;1,3;179,31;1,79
2019;2;10;6;-2,45;1,36;169,4;1,87
2019;2;10;7;-1,42;1,31;165,88;2,1
2019;2;10;8;1,3;1,59;172,39;1,88
2019;2;10;9;3,17;1,98;199,36;2,26
2019;2;10;10;4,75;2,72;216,34;3,12
2019;2;10;11;5,46;3,4;219,87;3,91
2019;2;10;12;5,59;3,86;220,07;4,48
2019;2;10;13;5,13;3,82;216,68;4,73
2019;2;10;14;3,97;2,96;211,72;4,38
2019;2;10;15;2,71;2,53;203,31;4,28
2019;2;10;16;1,65;2,71;195,72;4,83
2019;2;10;17;1,36;3,17;192,08;5,67
2019;2;10;18;1,4;3,67;190,18;6,27
2019;2;10;19;1,8;4,3;189,94;7,07
2019;2;10;20;2,27;5,08;190,91;7,46
2019;2;10;21;2,72;5,63;192,84;8,02
2019;2;10;22;3,42;6,08;194,21;8,59
2019;2;10;23;3,95;5,99;196,28;8,45
2019;2;11;0;4,25;6,07;199,55;8,8
2019;2;11;1;3,98;5,75;200,92;8,64
2019;2;11;2;4,06;6,21;204,53;9,04
2019;2;11;3;3,68;5,9;202,25;8,71
2019;2;11;4;3,62;5,71;197,19;8,23
2019;2;11;5;3,69;5,73;194,28;8,22
2019;2;11;6;3,83;5,91;192,2;8,34
2019;2;11;7;4,06;6,28;189,81;8,69
2019;2;11;8;4,43;6,47;191,5;8,72
2019;2;11;9;4,96;6,41;194,54;8,42
2019;2;11;10;5,42;6,08;201,42;7,82
2019;2;11;11;5,69;5,54;213,67;7,1
2019;2;11;12;5,81;4,49;232,77;5,75
2019;2;11;13;5,16;3,38;269,6;4,33
2019;2;11;14;3,52;4,14;331,21;5,08
2019;2;11;15;1,28;5,95;10,44;7,31
2019;2;11;16;-0,59;5,28;28,73;6,68
2019;2;11;17;-1,04;4,84;30,46;6,78
2019;2;11;18;-0,77;5,28;29,1;7,66
2019;2;11;19;-0,57;5,34;25,29;7,84
2019;2;11;20;-0,52;5,85;17,15;8,62
2019;2;11;21;-0,74;6,53;14,4;9,45
2019;2;11;22;-0,96;6,72;12,36;9,65
2019;2;11;23;-0,97;6,94;10,31;10,11
2019;2;12;0;-0,95;7,45;9,48;10,74
2019;2;12;1;-1,02;7,91;8,75;11,27
2019;2;12;2;-1,18;8,15;9,1;11,51
2019;2;12;3;-1,45;8,07;9,75;11,42
2019;2;12;4;-1,81;7,96;10,06;11,27
2019;2;12;5;-2,16;8;9,84;11,36
2019;2;12;6;-2,46;8,07;10,37;11,47
2019;2;12;7;-2,31;8,44;11,64;11,61
2019;2;12;8;-1,74;9,25;13,24;12,27
2019;2;12;9;-1,21;10,01;14,19;13,03
2019;2;12;10;-0,97;10,23;14,46;13,18
2019;2;12;11;-0,68;9,84;14,95;12,61
2019;2;12;12;-0,34;9,3;15,15;11,84
2019;2;12;13;-0,27;8,69;14,52;11,06
2019;2;12;14;-0,61;8,09;13,35;10,39
2019;2;12;15;-1,32;7,33;12,87;9,67
2019;2;12;16;-2,46;6,16;13,28;8,92
2019;2;12;17;-3,04;5,85;13,2;8,93
2019;2;12;18;-2,96;6,42;12,65;9,7
2019;2;12;19;-2,95;7,36;13,76;10,78
2019;2;12;20;-3,13;7,82;16,9;11,24
2019;2;12;21;-3,46;7,77;19,87;11,07
2019;2;12;22;-3,67;7,65;21,32;10,84
2019;2;12;23;-3,9;7,33;21,56;10,45
2019;2;13;0;-3,9;7,44;20,93;10,52
2019;2;13;1;-3,99;7,38;19,85;10,38
2019;2;13;2;-4,12;7,38;18,51;10,32
2019;2;13;3;-4,2;7,64;17,8;10,56
2019;2;13;4;-4,41;7,85;17,97;10,69
2019;2;13;5;-4,69;7,87;19,12;10,57
2019;2;13;6;-4,93;7,74;21,38;10,28
2019;2;13;7;-4,63;8,19;23,63;10,57
2019;2;13;8;-3,87;9,04;26,32;11,42
2019;2;13;9;-3,1;9,4;28,89;11,69
2019;2;13;10;-2,41;9,35;30,81;11,54
2019;2;13;11;-1,87;9,02;31,5;11,08
2019;2;13;12;-1,57;8,74;30,88;10,76
2019;2;13;13;-1,58;8,57;30,26;10,62
2019;2;13;14;-1,81;8,19;30,48;10,26
2019;2;13;15;-2,42;7,54;31,43;9,65
2019;2;13;16;-3,62;6,41;32,7;8,9
2019;2;13;17;-4,81;5,68;33,21;8,35
2019;2;13;18;-5,45;5,58;32,71;8,02
2019;2;13;19;-5,99;5,65;32,7;7,89
2019;2;13;20;-6,67;5,75;33,47;7,76
2019;2;13;21;-6,98;6,07;34,94;8,05
2019;2;13;22;-7,05;6,05;35,33;7,95
2019;2;13;23;-7,1;5,74;34,47;7,48
2019;2;14;0;-7,02;5,53;31,89;7,02
2019;2;14;1;-6,6;5,48;28,79;6,89
2019;2;14;2;-5,79;5,69;26,6;7,05
2019;2;14;3;-5,1;5,59;26,21;7,1
2019;2;14;4;-4,66;5,48;27,88;7,32
2019;2;14;5;-4,32;5,47;29,35;7,46
2019;2;14;6;-4,07;5,49;29,59;7,55
2019;2;14;7;-3,06;5,9;29,92;7,38
2019;2;14;8;-1,47;6,24;30,87;7,27
2019;2;14;9;0,23;6,87;29,42;8,13
2019;2;14;10;1,81;7,52;28;9,05
2019;2;14;11;3,07;7,58;25,53;9,1
2019;2;14;12;3,69;7,44;23,66;9
2019;2;14;13;3,76;7,16;22,06;8,73
2019;2;14;14;3,26;6,72;20,98;8,3
2019;2;14;15;2,13;6,08;20,3;7,85
2019;2;14;16;0,3;4,81;20,35;7,45
2019;2;14;17;-1,18;4,4;21,37;7,53
2019;2;14;18;-1,22;4,87;22,04;7,81
2019;2;14;19;-1,15;5,16;22,72;7,92
2019;2;14;20;-0,99;5,35;22,33;8,09
2019;2;14;21;-0,7;5,83;22,79;8,65
2019;2;14;22;-0,5;6,04;23,95;8,95
2019;2;14;23;-0,43;5,92;24,3;8,87
2019;2;15;0;-0,45;5,67;22,96;8,66
2019;2;15;1;-0,55;5,37;24,48;8,49
2019;2;15;2;-0,52;5,36;22,45;8,56
2019;2;15;3;-0,52;5,24;22,32;8,44
2019;2;15;4;-0,56;4,98;22,22;8,2
2019;2;15;5;-0,66;4,55;23,13;7,74
2019;2;15;6;-0,74;4,39;24,83;7,49
2019;2;15;7;0,25;5,07;28,1;7,27
